pfGB4_vs_pfGB4_TCONS_00000001|2|908	XLOC_000001	PfGB4_000005300|PfGB4_000005300-t41_1	m	q1:PF3D7_1372500|PF3D7_1372500.1|2|0.000000|0.000000|0.000000|908	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000002|2|2972	XLOC_000002	PfGB4_000005600|PfGB4_000005600-t41_1	=	q1:PF3D7_0601500|PF3D7_0601500.1|2|0.000000|0.000000|0.000000|2972	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000003|1|828	XLOC_000003	PfGB4_000005800|PfGB4_000005800-t41_1	=	q1:PF3D7_1039600|PF3D7_1039600.1|1|0.000000|0.000000|0.000000|828	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000004|2|930	XLOC_000004	PfGB4_000006100|PfGB4_000006100-t41_1	=	q1:PF3D7_0601000|PF3D7_0601000.1|2|0.000000|0.000000|0.000000|930	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000005|2|963	XLOC_000005	PfGB4_000006200|PfGB4_000006200-t41_1	k	q1:PF3D7_0600900|PF3D7_0600900.1|2|0.000000|0.000000|0.000000|963	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000006|2|1041	XLOC_000006	PfGB4_000006300|PfGB4_000006300-t41_1	=	q1:PF3D7_0600800|PF3D7_0600800.1|2|0.000000|0.000000|0.000000|1041	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000007|2|921	XLOC_000007	PfGB4_000006400|PfGB4_000006400-t41_1	=	q1:PF3D7_0222800|PF3D7_0222800.1|2|0.000000|0.000000|0.000000|921	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000008|2|951	XLOC_000008	PfGB4_000006500|PfGB4_000006500-t41_1	=	q1:PF3D7_0700300|PF3D7_0700300.1|2|0.000000|0.000000|0.000000|951	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000009|2|3913	XLOC_000009	PfGB4_000006700|PfGB4_000006700-t41_1	=	q1:PF3D7_0100300|PF3D7_0100300.1|2|0.000000|0.000000|0.000000|3913	valid_ORF=0
pfGB4_vs_pfGB4_TCONS_00000010|2|1032	XLOC_000010	PfGB4_000006800|PfGB4_000006800-t41_1	=	q1:PF3D7_1150200|PF3D7_1150200.1|2|0.000000|0.000000|0.000000|1032	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000011|1|72	XLOC_000011	PfGB4_000006800|PfGB4_000006800-t41_1	p	q1:PF3D7_0500200_1|PF3D7_0500200.1_1|1|0.000000|0.000000|0.000000|72	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000012|1|425	XLOC_000012	-	u	q1:PF3D7_1101900|PF3D7_1101900.1|1|0.000000|0.000000|0.000000|425	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000013|2|1231	XLOC_000013	PfGB4_000005900|PfGB4_000005900-t41_1	=	q1:PF3D7_0101300|PF3D7_0101300.1|2|0.000000|0.000000|0.000000|1231	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000014|2|1174	XLOC_000014	PfGB4_000006000|PfGB4_000006000-t41_1	=	q1:PF3D7_0324200|PF3D7_0324200.1|2|0.000000|0.000000|0.000000|1174	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000015|2|963	XLOC_000015	PfGB4_000006600|PfGB4_000006600-t41_1	=	q1:PF3D7_0700200|PF3D7_0700200.1|2|0.000000|0.000000|0.000000|963	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000016|2|6600	XLOC_000016	PfGB4_000006900|PfGB4_000006900-t41_1	=	q1:PF3D7_0421300|PF3D7_0421300.1|2|0.000000|0.000000|0.000000|6600	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000017|2|930	XLOC_000017	PfGB4_000007400|PfGB4_000007400-t41_1	=	q1:PF3D7_0701400|PF3D7_0701400.1|2|0.000000|0.000000|0.000000|930	no_ORF_status
pfGB4_vs_pfGB4_TCONS_00000018|2|1077	XLOC_000018	PfGB4_000007500|PfGB4_000007500-t41_1	=	q1:PF3D7_1040000|PF3D7_1040000.1|2|0.000000|0.000000|0.000000|1077	valid_ORF=1
pfGB4_vs_pfGB4_TCONS_00000019|2|895	XLOC_000019	PfGB4_000007600|PfGB4_000007600-t41_1	=	q1:PF3D7_1040800|PF3D7_1040800.1|2|0.000000|0.000000|0.000000|895	valid_ORF=0
pfGB4_vs_pfGB4_TCONS_00000020|2|963	XLOC_000020	PfGB4_000007700|PfGB4_000007700-t41_1	=	q1:PF3D7_1300500|PF3D7_1300500.1|2|0.000000|0.000000|0.000000|963	valid_ORF=1
