pfCD01_vs_pfCD01_TCONS_00000001|1|828	XLOC_000001	PfCD01_000005100|PfCD01_000005100-t41_1	=	q1:PF3D7_0222000|PF3D7_0222000.1|1|0.000000|0.000000|0.000000|828	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000002|2|930	XLOC_000002	PfCD01_000005400|PfCD01_000005400-t41_1	=	q1:PF3D7_0101100|PF3D7_0101100.1|2|0.000000|0.000000|0.000000|930	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000003|2|918	XLOC_000003	PfCD01_000005600|PfCD01_000005600-t41_1	=	q1:PF3D7_0324600|PF3D7_0324600.1|2|0.000000|0.000000|0.000000|918	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000004|1|1231	XLOC_000004	PfCD01_000005700|PfCD01_000005700-t41_1	k	q1:PF3D7_0732100|PF3D7_0732100.1|1|0.000000|0.000000|0.000000|1231	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000005|2|1044	XLOC_000005	PfCD01_000005900|PfCD01_000005900-t41_1	=	q1:PF3D7_1372700|PF3D7_1372700.1|2|0.000000|0.000000|0.000000|1044	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000006|1|213	XLOC_000006	PfCD01_000006200|PfCD01_000006200-t41_1	=	q1:PF3D7_0401100|PF3D7_0401100.1|1|0.000000|0.000000|0.000000|213	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000007|2|1080	XLOC_000007	PfCD01_000006300|PfCD01_000006300-t41_1	=	q1:PF3D7_1101200|PF3D7_1101200.1|2|0.000000|0.000000|0.000000|1080	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000008|2|1125	XLOC_000008	PfCD01_000006400|PfCD01_000006400-t41_1	=	q1:PF3D7_0800500|PF3D7_0800500.1|2|0.000000|0.000000|0.000000|1125	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000009|2|1026	XLOC_000009	PfCD01_000006500|PfCD01_000006500-t41_1	=	q1:PF3D7_1373000|PF3D7_1373000.1|2|0.000000|0.000000|0.000000|1026	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000010|1|1284	XLOC_000010	PfCD01_000005000|PfCD01_000005000-t41_1	o	q1:PF3D7_0101500|PF3D7_0101500.1|1|0.000000|0.000000|0.000000|1284	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000011|2|1317	XLOC_000011	PfCD01_000005200|PfCD01_000005200-t41_1	=	q1:PF3D7_0701600|PF3D7_0701600.1|2|0.000000|0.000000|0.000000|1317	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000012|2|693	XLOC_000012	PfCD01_000005300|PfCD01_000005300-t41_1	=	q1:PF3D7_0701500|PF3D7_0701500.1|2|0.000000|0.000000|0.000000|693	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000013|2|2895	XLOC_000013	PfCD01_000006600|PfCD01_000006600-t41_1	j	q1:PF3D7_1400100|PF3D7_1400100.1|2|0.000000|0.000000|0.000000|2895	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000014|1|939	XLOC_000014	PfCD01_000007800|PfCD01_000007800-t41_1	c	q1:PF3D7_1254700|PF3D7_1254700.1|1|0.000000|0.000000|0.000000|939	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000015|2|654	XLOC_000015	PfCD01_000009000|PfCD01_000009000-t41_1	o	q1:PF3D7_0631500|PF3D7_0631500.1|2|0.000000|0.000000|0.000000|654	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000016|2|1604	XLOC_000016	PfCD01_000007400|PfCD01_000007400-t41_1	=	q1:PF3D7_0425900|PF3D7_0425900.1|2|0.000000|0.000000|0.000000|1604	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000017|2|1047	XLOC_000017	PfCD01_000007500|PfCD01_000007500-t41_1	=	q1:PF3D7_0632600|PF3D7_0632600.1|2|0.000000|0.000000|0.000000|1047	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000018|2|1047	XLOC_000018	PfCD01_000007600|PfCD01_000007600-t41_1	=	q1:PF3D7_0222700|PF3D7_0222700.1|2|0.000000|0.000000|0.000000|1047	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000019|1|213	XLOC_000019	PfCD01_000007700|PfCD01_000007700-t41_1	k	q1:PF3D7_0900350|PF3D7_0900350.1|1|0.000000|0.000000|0.000000|213	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000020|2|1131	XLOC_000020	PfCD01_000008400|PfCD01_000008400-t41_1	j	q1:PF3D7_0732200|PF3D7_0732200.1|2|0.000000|0.000000|0.000000|1131	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000021|1|1371	XLOC_000021	PfCD01_000008500|PfCD01_000008500-t41_1	m	q1:PF3D7_1300800|PF3D7_1300800.1|1|0.000000|0.000000|0.000000|1371	no_ORF_status
pfCD01_vs_pfCD01_TCONS_00000022|2|873	XLOC_000022	PfCD01_000008600|PfCD01_000008600-t41_1	=	q1:PF3D7_1372800|PF3D7_1372800.1|2|0.000000|0.000000|0.000000|873	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000023|2|1074	XLOC_000023	PfCD01_000008800|PfCD01_000008800-t41_1	k	q1:PF3D7_0101000|PF3D7_0101000.1|2|0.000000|0.000000|0.000000|1074	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000024|2|935	XLOC_000024	PfCD01_000008900|PfCD01_000008900-t41_1	k	q1:PF3D7_1101500|PF3D7_1101500.1|2|0.000000|0.000000|0.000000|935	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000025|2|7096	XLOC_000025	PfCD01_000010300|PfCD01_000010300-t41_1	=	q1:PF3D7_0808600|PF3D7_0808600.1|2|0.000000|0.000000|0.000000|7096	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000026|2|1122	XLOC_000026	PfCD01_000010400|PfCD01_000010400-t41_1	=	q1:PF3D7_1300700|PF3D7_1300700.1|2|0.000000|0.000000|0.000000|1122	valid_ORF=1
pfCD01_vs_pfCD01_TCONS_00000027|1|1232	XLOC_000027	PfCD01_000010500|PfCD01_000010500-t41_1	c	q1:PF3D7_0223300|PF3D7_0223300.1|1|0.000000|0.000000|0.000000|1232	valid_ORF=0
pfCD01_vs_pfCD01_TCONS_00000028|1|403	XLOC_000028	PfCD01_010006000|PfCD01_010006000-t41_1	c	q1:PF3D7_1101000|PF3D7_1101000.1|1|0.000000|0.000000|0.000000|403	no_ORF_status
