pfKH01_vs_pfKH01_TCONS_00000001|2|5934	XLOC_000001	PfKH01_000025000|PfKH01_000025000-t41_1	m	q1:PF3D7_1100100|PF3D7_1100100.1|2|0.000000|0.000000|0.000000|5934	valid_ORF=0
pfKH01_vs_pfKH01_TCONS_00000002|1|135	XLOC_000002	-	u	q1:PF3D7_0712100_1|PF3D7_0712100.1_1|1|0.000000|0.000000|0.000000|135	no_ORF_status
pfKH01_vs_pfKH01_TCONS_00000003|2|1110	XLOC_000003	PfKH01_000028000|PfKH01_000028000-t41_1	=	q1:PF3D7_0222600|PF3D7_0222600.1|2|0.000000|0.000000|0.000000|1110	valid_ORF=1
pfKH01_vs_pfKH01_TCONS_00000004|2|879	XLOC_000004	PfKH01_000028100|PfKH01_000028100-t41_1	=	q1:PF3D7_0900900|PF3D7_0900900.1|2|0.000000|0.000000|0.000000|879	valid_ORF=0
pfKH01_vs_pfKH01_TCONS_00000005|2|908	XLOC_000005	PfKH01_000027800|PfKH01_000027800-t41_1	k	q1:PF3D7_1372500|PF3D7_1372500.1|2|0.000000|0.000000|0.000000|908	no_ORF_status
pfKH01_vs_pfKH01_TCONS_00000006|2|1032	XLOC_000006	PfKH01_000028200|PfKH01_000028200-t41_1	j	q1:PF3D7_0732300|PF3D7_0732300.1|2|0.000000|0.000000|0.000000|1032	valid_ORF=1
pfKH01_vs_pfKH01_TCONS_00000007|1|1019	XLOC_000007	PfKH01_000028400|PfKH01_000028400-t41_1	m	q1:PF3D7_0617500|PF3D7_0617500.1|1|0.000000|0.000000|0.000000|1019	no_ORF_status
pfKH01_vs_pfKH01_TCONS_00000008|2|1421	XLOC_000008	PfKH01_000028500|PfKH01_000028500-t41_1	=	q1:PF3D7_0617600|PF3D7_0617600.1|2|0.000000|0.000000|0.000000|1421	valid_ORF=1
pfKH01_vs_pfKH01_TCONS_00000009|2|990	XLOC_000009	PfKH01_000028600|PfKH01_000028600-t41_1	k	q1:PF3D7_0832500|PF3D7_0832500.1|2|0.000000|0.000000|0.000000|990	valid_ORF=0
pfKH01_vs_pfKH01_TCONS_00000010|1|1353	XLOC_000010	PfKH01_000029300|PfKH01_000029300-t41_1	c	q1:PF3D7_0600600|PF3D7_0600600.1|1|0.000000|0.000000|0.000000|1353	valid_ORF=0
pfKH01_vs_pfKH01_TCONS_00000011|2|2514	XLOC_000011	PfKH01_000030000|PfKH01_000030000-t41_1	o	q1:PF3D7_1149500|PF3D7_1149500.1|2|0.000000|0.000000|0.000000|2514	no_ORF_status
