pfSN01_vs_pfSN01_TCONS_00000001|1|1705	XLOC_000001	PfSN01_000005000|PfSN01_000005000-t41_1	k	q1:PF3D7_0937200|PF3D7_0937200.1|1|0.000000|0.000000|0.000000|1705	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000002|2|1107	XLOC_000002	PfSN01_000005100|PfSN01_000005100-t41_1	=	q1:PF3D7_0937300|PF3D7_0937300.1|2|0.000000|0.000000|0.000000|1107	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000003|2|1080	XLOC_000003	PfSN01_000005200|PfSN01_000005200-t41_1	=	q1:PF3D7_0937400|PF3D7_0937400.1|2|0.000000|0.000000|0.000000|1080	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000004|2|1113	XLOC_000004	PfSN01_000005500|PfSN01_000005500-t41_1	=	q1:PF3D7_1040700|PF3D7_1040700.1|2|0.000000|0.000000|0.000000|1113	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000005|2|1110	XLOC_000005	PfSN01_000005300|PfSN01_000005300-t41_1	=	q1:PF3D7_0937500|PF3D7_0937500.1|2|0.000000|0.000000|0.000000|1110	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000006|2|1285	XLOC_000006	PfSN01_000006100|PfSN01_000006100-t41_1	=	q1:PF3D7_0937100|PF3D7_0937100.1|2|0.000000|0.000000|0.000000|1285	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000007|2|2440	XLOC_000007	PfSN01_000006200|PfSN01_000006200-t41_1	=	q1:PF3D7_0937000|PF3D7_0937000.1|2|0.000000|0.000000|0.000000|2440	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000008|2|1092	XLOC_000008	PfSN01_000006300|PfSN01_000006300-t41_1	j	q1:PF3D7_0936900|PF3D7_0936900.1|2|0.000000|0.000000|0.000000|1092	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000009|2|2432	XLOC_000009	PfSN01_000006400|PfSN01_000006400-t41_1	=	q1:PF3D7_0936800|PF3D7_0936800.1|2|0.000000|0.000000|0.000000|2432	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000010|1|1299	XLOC_000010	PfSN01_000006500|PfSN01_000006500-t41_1	=	q1:PF3D7_0936700|PF3D7_0936700.1|1|0.000000|0.000000|0.000000|1299	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000011|3|1811	XLOC_000011	PfSN01_000006600|PfSN01_000006600-t41_1	k	q1:PF3D7_0936600|PF3D7_0936600.1|3|0.000000|0.000000|0.000000|1811	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000012|1|1247	XLOC_000012	PfSN01_000006700|PfSN01_000006700-t41_1	=	q1:PF3D7_0115500|PF3D7_0115500.1|1|0.000000|0.000000|0.000000|1247	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000013|2|903	XLOC_000013	PfSN01_000006800|PfSN01_000006800-t41_1	=	q1:PF3D7_1372800|PF3D7_1372800.1|2|0.000000|0.000000|0.000000|903	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000014|2|1101	XLOC_000014	PfSN01_000006900|PfSN01_000006900-t41_1	j	q1:PF3D7_0115200|PF3D7_0115200.1|2|0.000000|0.000000|0.000000|1101	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000015|2|1881	XLOC_000015	PfSN01_000008100|PfSN01_000008100-t41_1	=	q1:PF3D7_0936200|PF3D7_0936200.1|2|0.000000|0.000000|0.000000|1881	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000016|2|2131	XLOC_000016	PfSN01_000008200|PfSN01_000008200-t41_1	k	q1:PF3D7_0936100|PF3D7_0936100.1|2|0.000000|0.000000|0.000000|2131	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000017|2|2683	XLOC_000017	PfSN01_000008300|PfSN01_000008300-t41_1	j	q1:PF3D7_0936000|PF3D7_0936000.1|2|0.000000|0.000000|0.000000|2683	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000018|2|2782	XLOC_000018	PfSN01_000008400|PfSN01_000008400-t41_1	=	q1:PF3D7_0935900|PF3D7_0935900.1|2|0.000000|0.000000|0.000000|2782	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000019|9|5273	XLOC_000019	PfSN01_000008500|PfSN01_000008500-t41_1	=	q1:PF3D7_0935800|PF3D7_0935800.1|9|0.000000|0.000000|0.000000|5273	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000020|2|2696	XLOC_000020	PfSN01_000008900|PfSN01_000008900-t41_1	=	q1:PF3D7_0936400|PF3D7_0936400.1|2|0.000000|0.000000|0.000000|2696	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000021|2|2153	XLOC_000021	PfSN01_000008800|PfSN01_000008800-t41_1	=	q1:PF3D7_0936300|PF3D7_0936300.1|2|0.000000|0.000000|0.000000|2153	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000022|1|850	XLOC_000022	PfSN01_000009800|PfSN01_000009800-t41_1	m	q1:PF3D7_0102100|PF3D7_0102100.1|1|0.000000|0.000000|0.000000|850	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000023|1|763	XLOC_000023	PfSN01_000009700|PfSN01_000009700-t41_1	c	q1:PF3D7_0102000|PF3D7_0102000.1|1|0.000000|0.000000|0.000000|763	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000024|1|112	XLOC_000024	PfSN01_000010100|PfSN01_000010100-t41_1	p	q1:PF3D7_0100500|PF3D7_0100500.1|1|0.000000|0.000000|0.000000|112	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000025|2|1149	XLOC_000025	PfSN01_000010100|PfSN01_000010100-t41_1	=	q1:PF3D7_0400500|PF3D7_0400500.1|2|0.000000|0.000000|0.000000|1149	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000026|2|3111	XLOC_000026	PfSN01_000010400|PfSN01_000010400-t41_1	j	q1:PF3D7_1400100|PF3D7_1400100.1|2|0.000000|0.000000|0.000000|3111	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000027|1|850	XLOC_000027	PfSN01_000010900|PfSN01_000010900-t41_1	=	q1:PF3D7_0631300|PF3D7_0631300.1|1|0.000000|0.000000|0.000000|850	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000028|2|930	XLOC_000028	PfSN01_000011200|PfSN01_000011200-t41_1	=	q1:PF3D7_0601000|PF3D7_0601000.1|2|0.000000|0.000000|0.000000|930	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000029|1|749	XLOC_000029	PfSN01_000011300|PfSN01_000011300-t41_1	c	q1:PF3D7_1150100|PF3D7_1150100.1|1|0.000000|0.000000|0.000000|749	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000030|2|891	XLOC_000030	PfSN01_000011500|PfSN01_000011500-t41_1	=	q1:PF3D7_0400800|PF3D7_0400800.1|2|0.000000|0.000000|0.000000|891	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000031|1|1213	XLOC_000031	PfSN01_000011600|PfSN01_000011600-t41_1	m	q1:PF3D7_0200800|PF3D7_0200800.1|1|0.000000|0.000000|0.000000|1213	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000032|2|1167	XLOC_000032	PfSN01_000012000|PfSN01_000012000-t41_1	=	q1:PF3D7_0115600|PF3D7_0115600.1|2|0.000000|0.000000|0.000000|1167	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000033|2|1254	XLOC_000033	PfSN01_000011000|PfSN01_000011000-t41_1	=	q1:PF3D7_0324100|PF3D7_0324100.1|2|0.000000|0.000000|0.000000|1254	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000034|2|693	XLOC_000034	PfSN01_000011100|PfSN01_000011100-t41_1	=	q1:PF3D7_1101600|PF3D7_1101600.1|2|0.000000|0.000000|0.000000|693	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000035|2|1041	XLOC_000035	PfSN01_000012900|PfSN01_000012900-t41_1	=	q1:PF3D7_1040500|PF3D7_1040500.1|2|0.000000|0.000000|0.000000|1041	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000036|1|1245	XLOC_000036	PfSN01_000013000|PfSN01_000013000-t41_1	c	q1:PF3D7_0833300|PF3D7_0833300.1|1|0.000000|0.000000|0.000000|1245	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000037|2|957	XLOC_000037	PfSN01_000013900|PfSN01_000013900-t41_1	o	q1:PF3D7_1101300|PF3D7_1101300.1|2|0.000000|0.000000|0.000000|957	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000038|2|864	XLOC_000038	PfSN01_000014100|PfSN01_000014100-t41_1	j	q1:PF3D7_0800600|PF3D7_0800600.1|2|0.000000|0.000000|0.000000|864	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000039|1|146	XLOC_000039	PfSN01_000014300|PfSN01_000014300-t41_1	p	q1:PF3D7_0800650|PF3D7_0800650.1|1|0.000000|0.000000|0.000000|146	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000040|2|1083	XLOC_000040	PfSN01_000014400|PfSN01_000014400-t41_1	k	q1:PF3D7_1101400|PF3D7_1101400.1|2|0.000000|0.000000|0.000000|1083	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000041|2|932	XLOC_000041	PfSN01_000014500|PfSN01_000014500-t41_1	k	q1:PF3D7_0701200|PF3D7_0701200.1|2|0.000000|0.000000|0.000000|932	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000042|2|915	XLOC_000042	PfSN01_000014600|PfSN01_000014600-t41_1	=	q1:PF3D7_0200900|PF3D7_0200900.1|2|0.000000|0.000000|0.000000|915	no_ORF_status
pfSN01_vs_pfSN01_TCONS_00000043|2|1047	XLOC_000043	PfSN01_000014800|PfSN01_000014800-t41_1	=	q1:PF3D7_1479700|PF3D7_1479700.1|2|0.000000|0.000000|0.000000|1047	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000044|2|1243	XLOC_000044	PfSN01_000014900|PfSN01_000014900-t41_1	=	q1:PF3D7_1040200|PF3D7_1040200.1|2|0.000000|0.000000|0.000000|1243	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000045|2|1134	XLOC_000045	PfSN01_000015000|PfSN01_000015000-t41_1	j	q1:PF3D7_1040300|PF3D7_1040300.1|2|0.000000|0.000000|0.000000|1134	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000046|2|891	XLOC_000046	PfSN01_000015200|PfSN01_000015200-t41_1	=	q1:PF3D7_0832900|PF3D7_0832900.1|2|0.000000|0.000000|0.000000|891	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000047|1|936	XLOC_000047	PfSN01_000015300|PfSN01_000015300-t41_1	c	q1:PF3D7_0300200|PF3D7_0300200.1|1|0.000000|0.000000|0.000000|936	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000048|2|999	XLOC_000048	PfSN01_000015400|PfSN01_000015400-t41_1	=	q1:PF3D7_0223100|PF3D7_0223100.1|2|0.000000|0.000000|0.000000|999	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000049|2|6688	XLOC_000049	PfSN01_000016000|PfSN01_000016000-t41_1	=	q1:PF3D7_0900100|PF3D7_0900100.1|2|0.000000|0.000000|0.000000|6688	valid_ORF=0
pfSN01_vs_pfSN01_TCONS_00000050|2|1592	XLOC_000050	PfSN01_000016100|PfSN01_000016100-t41_1	=	q1:PF3D7_0425900|PF3D7_0425900.1|2|0.000000|0.000000|0.000000|1592	valid_ORF=1
pfSN01_vs_pfSN01_TCONS_00000051|2|6336	XLOC_000051	PfSN01_000017100|PfSN01_000017100-t41_1	=	q1:PF3D7_1255200|PF3D7_1255200.1|2|0.000000|0.000000|0.000000|6336	valid_ORF=1
